ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
43888	11/05/2024	2024 General	Liberty	Voted Early	256	57	0	17	330	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Madison	Voted Early	840	402	16	108	1,366	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Manatee	Voted Early	9,393	2,779	334	2,359	14,865	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Marion	Voted Early	11,796	3,459	329	2,282	17,866	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Martin	Voted Early	7,119	1,651	242	1,573	10,585	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Miami-Dade	Voted Early	34,173	23,070	1,192	15,042	73,477	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Monroe	Voted Early	2,015	835	72	464	3,386	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Nassau	Voted Early	0	0	0	0	0	
43888	11/05/2024	2024 General	Okaloosa	Voted Early	10,206	1,852	267	1,653	13,978	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Okeechobee	Voted Early	1,141	258	31	145	1,575	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Orange	Voted Early	12,986	15,846	775	6,930	36,537	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Osceola	Voted Early	4,276	3,601	194	2,143	10,214	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Palm Beach	Voted Early	24,119	15,469	1,440	10,380	51,408	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Pasco	Voted Early	11,986	4,419	520	3,447	20,372	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Pinellas	Voted Early	8,386	4,289	400	2,766	15,841	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Polk	Voted Early	11,168	5,519	355	2,787	19,829	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Putnam	Voted Early	2,553	802	62	322	3,739	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Santa Rosa	Voted Early	10,364	1,712	243	1,503	13,822	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Sarasota	Voted Early	11,602	3,219	392	3,013	18,226	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Seminole	Voted Early	9,510	6,311	423	3,580	19,824	10/23/2024  8:09AM
43888	11/05/2024	2024 General	St. Johns	Voted Early	11,891	3,857	386	2,392	18,526	10/23/2024  8:09AM
43888	11/05/2024	2024 General	St. Lucie	Voted Early	7,740	4,523	369	2,389	15,021	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Sumter	Voted Early	6,120	899	142	1,022	8,183	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Suwannee	Voted Early	0	0	0	0	0	
43888	11/05/2024	2024 General	Taylor	Voted Early	820	185	5	45	1,055	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Union	Voted Early	0	0	0	0	0	
43888	11/05/2024	2024 General	Volusia	Voted Early	13,082	5,183	513	3,736	22,514	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Wakulla	Voted Early	1,540	443	36	242	2,261	10/23/2024  8:09AM
43888	11/05/2024	2024 General	Walton	Voted Early	0	0	0	0	0	
43888	11/05/2024	2024 General	Washington	Voted Early	1,035	186	9	83	1,313	10/23/2024  8:09AM
