ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
43888	11/05/2024	2024 General	Hillsborough	Voted Vote-by-Mail	1,049	1,379	68	558	3,054	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Holmes	Voted Vote-by-Mail	307	135	8	30	480	10/13/2024  8:06AM
43888	11/05/2024	2024 General	Indian River	Voted Vote-by-Mail	3,552	2,848	210	1,490	8,100	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Jackson	Voted Vote-by-Mail	669	585	5	62	1,321	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Jefferson	Voted Vote-by-Mail	130	251	6	29	416	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Lafayette	Voted Vote-by-Mail	82	25	2	5	114	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Lake	Voted Vote-by-Mail	4,887	5,282	227	2,251	12,647	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Lee	Voted Vote-by-Mail	15,714	9,561	622	6,620	32,517	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Leon	Voted Vote-by-Mail	2,861	6,239	160	1,406	10,666	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Levy	Voted Vote-by-Mail	814	529	32	154	1,529	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Liberty	Voted Vote-by-Mail	54	51	0	3	108	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Madison	Voted Vote-by-Mail	122	174	5	20	321	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Manatee	Voted Vote-by-Mail	3,927	3,179	157	1,544	8,807	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Marion	Voted Vote-by-Mail	4,677	5,112	244	1,717	11,750	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Martin	Voted Vote-by-Mail	3,311	2,535	184	1,129	7,159	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Miami-Dade	Voted Vote-by-Mail	17,817	26,158	952	13,936	58,863	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Monroe	Voted Vote-by-Mail	1,425	1,445	63	467	3,400	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Nassau	Voted Vote-by-Mail	1,479	815	90	509	2,893	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Okaloosa	Voted Vote-by-Mail	3,280	1,940	132	1,045	6,397	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Okeechobee	Voted Vote-by-Mail	328	224	17	64	633	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Orange	Voted Vote-by-Mail	3,659	7,008	242	2,402	13,311	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Osceola	Voted Vote-by-Mail	1,196	1,651	63	784	3,694	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Palm Beach	Voted Vote-by-Mail	18,297	37,903	1,633	13,920	71,753	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Pasco	Voted Vote-by-Mail	6,554	6,533	362	2,994	16,443	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Pinellas	Voted Vote-by-Mail	8,900	9,536	460	4,534	23,430	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Polk	Voted Vote-by-Mail	6,907	6,820	343	2,672	16,742	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Putnam	Voted Vote-by-Mail	616	484	22	192	1,314	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Santa Rosa	Voted Vote-by-Mail	2,089	1,234	86	534	3,943	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Sarasota	Voted Vote-by-Mail	3,741	4,663	207	1,716	10,327	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Seminole	Voted Vote-by-Mail	1,648	2,041	97	857	4,643	10/14/2024  8:06AM
43888	11/05/2024	2024 General	St. Johns	Voted Vote-by-Mail	2,266	2,578	121	827	5,792	10/14/2024  8:06AM
43888	11/05/2024	2024 General	St. Lucie	Voted Vote-by-Mail	3,829	4,808	243	1,920	10,800	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Sumter	Voted Vote-by-Mail	545	410	17	196	1,168	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Suwannee	Voted Vote-by-Mail	695	351	27	92	1,165	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Taylor	Voted Vote-by-Mail	185	100	2	10	297	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Union	Voted Vote-by-Mail	125	51	3	14	193	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Volusia	Voted Vote-by-Mail	6,407	6,251	385	3,053	16,096	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Wakulla	Voted Vote-by-Mail	387	358	18	100	863	10/13/2024  8:06AM
43888	11/05/2024	2024 General	Walton	Voted Vote-by-Mail	922	454	34	220	1,630	10/14/2024  8:06AM
43888	11/05/2024	2024 General	Washington	Voted Vote-by-Mail	301	126	4	32	463	10/14/2024  8:06AM
