"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2020 General Election","03010","TOWN OF CEDAR LAKE - BARRON COUNTY","349","340","290","45"
"2020 General Election","03012","TOWN OF CHETEK - BARRON COUNTY","510","507","447","125"
"2020 General Election","03014","TOWN OF CLINTON - BARRON COUNTY","102","96","84","5"
"2020 General Election","03016","TOWN OF CRYSTAL LAKE - BARRON COUNTY","114","114","85","24"
"2020 General Election","03018","TOWN OF CUMBERLAND - BARRON COUNTY","158","158","132","34"
"2020 General Election","03020","TOWN OF DALLAS - BARRON COUNTY","86","85","66","6"
"2020 General Election","03022","TOWN OF DOVRE - BARRON COUNTY","121","121","94","15"
"2020 General Election","03024","TOWN OF DOYLE - BARRON COUNTY","92","92","58","6"
"2020 General Election","03026","TOWN OF LAKELAND - BARRON COUNTY","203","203","154","22"
"2020 General Election","03028","TOWN OF MAPLE GROVE - BARRON COUNTY","155","147","110","19"
"2020 General Election","03030","TOWN OF MAPLE PLAIN - BARRON COUNTY","172","172","128","26"
"2020 General Election","03032","TOWN OF OAK GROVE - BARRON COUNTY","182","180","140","16"
"2020 General Election","03034","TOWN OF PRAIRIE FARM - BARRON COUNTY","43","43","0","0"
"2020 General Election","03036","TOWN OF PRAIRIE LAKE - BARRON COUNTY","396","391","349","94"
"2020 General Election","03038","TOWN OF RICE LAKE - BARRON COUNTY","1047","1046","966","362"
"2020 General Election","03040","TOWN OF SIOUX CREEK - BARRON COUNTY","152","152","122","30"
"2020 General Election","03042","TOWN OF STANFOLD - BARRON COUNTY","161","161","143","60"
"2020 General Election","03044","TOWN OF STANLEY - BARRON COUNTY","629","629","538","152"
"2020 General Election","03046","TOWN OF SUMNER - BARRON COUNTY","128","128","114","33"
"2020 General Election","03048","TOWN OF TURTLE LAKE - BARRON COUNTY","76","71","47","9"
"2020 General Election","03050","TOWN OF VANCE CREEK - BARRON COUNTY","64","62","46","4"
"2020 General Election","03101","VILLAGE OF ALMENA - BARRON COUNTY","88","88","71","28"
"2020 General Election","03111","VILLAGE OF CAMERON - BARRON COUNTY","340","340","295","125"
"2020 General Election","03116","VILLAGE OF DALLAS - BARRON COUNTY","44","44","36","8"
"2020 General Election","03136","VILLAGE OF HAUGEN - BARRON COUNTY","27","27","23","4"
"2020 General Election","03171","VILLAGE OF PRAIRIE FARM - BARRON COUNTY","30","30","25","0"
"2020 General Election","03186","VILLAGE OF TURTLE LAKE - MULTIPLE COUNTIES","127","127","112","34"
"2020 General Election","03206","CITY OF BARRON - BARRON COUNTY","821","820","724","254"
"2020 General Election","03211","CITY OF CHETEK - BARRON COUNTY","575","575","526","217"
"2020 General Election","03212","CITY OF CUMBERLAND - BARRON COUNTY","579","576","491","155"
"2020 General Election","03276","CITY OF RICE LAKE - BARRON COUNTY","2696","2693","2414","894"
"2020 General Election","04002","TOWN OF BARKSDALE - BAYFIELD COUNTY","236","234","215","30"
"2020 General Election","04004","TOWN OF BARNES - BAYFIELD COUNTY","318","314","286","80"
"2020 General Election","04006","TOWN OF BAYFIELD - BAYFIELD COUNTY","325","324","282","39"
"2020 General Election","04008","TOWN OF BAYVIEW - BAYFIELD COUNTY","167","167","152","11"
"2020 General Election","04010","TOWN OF BELL - BAYFIELD COUNTY","150","150","132","10"
"2020 General Election","04012","TOWN OF CABLE - BAYFIELD COUNTY","303","296","268","49"
"2020 General Election","04014","TOWN OF CLOVER - BAYFIELD COUNTY","105","103","94","10"
"2020 General Election","04016","TOWN OF DELTA - BAYFIELD COUNTY","123","123","111","2"
"2020 General Election","04018","TOWN OF DRUMMOND - BAYFIELD COUNTY","155","152","125","15"
"2020 General Election","04020","TOWN OF EILEEN - BAYFIELD COUNTY","159","158","121","0"
"2020 General Election","04021","TOWN OF GRAND VIEW - BAYFIELD COUNTY","120","120","106","11"
"2020 General Election","04022","TOWN OF HUGHES - BAYFIELD COUNTY","126","126","104","5"
"2020 General Election","04024","TOWN OF IRON RIVER - BAYFIELD COUNTY","364","358","288","36"
"2020 General Election","04026","TOWN OF KELLY - BAYFIELD COUNTY","89","89","61","2"
"2020 General Election","04028","TOWN OF KEYSTONE - BAYFIELD COUNTY","54","42","42","1"
"2020 General Election","04030","TOWN OF LINCOLN - BAYFIELD COUNTY","78","74","23","0"
"2020 General Election","04032","TOWN OF MASON - BAYFIELD COUNTY","54","49","46","0"
"2020 General Election","04034","TOWN OF NAMAKAGON - BAYFIELD COUNTY","121","121","117","37"
"2020 General Election","04036","TOWN OF ORIENTA - BAYFIELD COUNTY","28","28","25","4"
"2020 General Election","04038","TOWN OF OULU - BAYFIELD COUNTY","133","133","119","0"
"2020 General Election","04040","TOWN OF PILSEN - BAYFIELD COUNTY","37","37","32","0"
"2020 General Election","04042","TOWN OF PORT WING - BAYFIELD COUNTY","174","173","144","0"
"2020 General Election","04046","TOWN OF RUSSELL - BAYFIELD COUNTY","208","208","150","11"
"2020 General Election","04048","TOWN OF TRIPP - BAYFIELD COUNTY","80","65","41","0"
"2020 General Election","04050","TOWN OF WASHBURN - BAYFIELD COUNTY","220","218","190","14"
"2020 General Election","04151","VILLAGE OF MASON - BAYFIELD COUNTY","15","15","13","0"
"2020 General Election","04206","CITY OF BAYFIELD - BAYFIELD COUNTY","264","263","248","75"
"2020 General Election","04291","CITY OF WASHBURN - BAYFIELD COUNTY","903","903","828","196"
"2020 General Election","05010","TOWN OF EATON - BROWN COUNTY","280","271","176","30"
"2020 General Election","05012","TOWN OF GLENMORE - BROWN COUNTY","220","220","168","28"
"2020 General Election","05014","TOWN OF GREEN BAY - BROWN COUNTY","524","492","308","0"
"2020 General Election","05018","TOWN OF HOLLAND - BROWN COUNTY","474","363","257","17"
"2020 General Election","05022","TOWN OF HUMBOLDT - BROWN COUNTY","313","313","272","87"
"2020 General Election","05024","TOWN OF LAWRENCE - BROWN COUNTY","2999","2999","2746","1075"
"2020 General Election","05025","TOWN OF LEDGEVIEW - BROWN COUNTY","4199","4197","3787","1378"
"2020 General Election","05026","TOWN OF MORRISON - BROWN COUNTY","349","343","256","107"
"2020 General Election","05028","TOWN OF NEW DENMARK - BROWN COUNTY","348","348","325","46"
"2020 General Election","05030","TOWN OF PITTSFIELD - BROWN COUNTY","1180","1170","1088","0"
"2020 General Election","05034","TOWN OF ROCKLAND - BROWN COUNTY","757","757","682","309"
"2020 General Election","05036","TOWN OF SCOTT - BROWN COUNTY","1652","1650","1491","657"
"2020 General Election","05040","TOWN OF WRIGHTSTOWN - BROWN COUNTY","598","596","532","129"
"2020 General Election","05102","VILLAGE OF ALLOUEZ - BROWN COUNTY","6592","6587","6030","1976"
"2020 General Election","05104","VILLAGE OF ASHWAUBENON - BROWN COUNTY","7203","7193","6570","2100"
"2020 General Election","05106","VILLAGE OF BELLEVUE - BROWN COUNTY","6664","6657","6023","1704"
"2020 General Election","05116","VILLAGE OF DENMARK - BROWN COUNTY","598","598","547","151"
"2020 General Election","05126","VILLAGE OF HOBART - BROWN COUNTY","4597","4596","4145","1522"
"2020 General Election","05136","VILLAGE OF HOWARD - MULTIPLE COUNTIES","8151","8147","7451","2267"
"2020 General Election","05171","VILLAGE OF PULASKI - MULTIPLE COUNTIES","984","983","834","234"
"2020 General Election","05178","VILLAGE OF SUAMICO - BROWN COUNTY","6195","6194","5670","2304"
"2020 General Election","05191","VILLAGE OF WRIGHTSTOWN - MULTIPLE COUNTIES","1318","1317","1181","574"
"2020 General Election","05216","CITY OF DE PERE - BROWN COUNTY","10393","10382","9481","2712"
"2020 General Election","05231","CITY OF GREEN BAY - BROWN COUNTY","32272","32234","28101","5996"
"2020 General Election","06002","TOWN OF ALMA - BUFFALO COUNTY","58","58","44","2"
"2020 General Election","06004","TOWN OF BELVIDERE - BUFFALO COUNTY","75","72","69","26"
"2020 General Election","06006","TOWN OF BUFFALO - BUFFALO COUNTY","118","118","79","24"
"2020 General Election","06008","TOWN OF CANTON - BUFFALO COUNTY","36","34","25","4"
"2020 General Election","06010","TOWN OF CROSS - BUFFALO COUNTY","72","70","60","9"
"2020 General Election","06012","TOWN OF DOVER - BUFFALO COUNTY","64","63","41","8"
"2020 General Election","06014","TOWN OF GILMANTON - BUFFALO COUNTY","44","44","25","1"
"2020 General Election","06016","TOWN OF GLENCOE - BUFFALO COUNTY","40","40","27","5"
"2020 General Election","06018","TOWN OF LINCOLN - BUFFALO COUNTY","62","62","43","0"
"2020 General Election","06020","TOWN OF MAXVILLE - BUFFALO COUNTY","46","45","41","5"
"2020 General Election","06022","TOWN OF MILTON - BUFFALO COUNTY","132","131","100","13"
"2020 General Election","06024","TOWN OF MODENA - BUFFALO COUNTY","34","33","25","1"
"2020 General Election","06026","TOWN OF MONDOVI - BUFFALO COUNTY","69","68","60","8"
"2020 General Election","06028","TOWN OF MONTANA - BUFFALO COUNTY","30","29","24","4"
"2020 General Election","06030","TOWN OF NAPLES - BUFFALO COUNTY","90","85","57","2"
"2020 General Election","06032","TOWN OF NELSON - BUFFALO COUNTY","99","99","78","3"
"2020 General Election","06034","TOWN OF WAUMANDEE - BUFFALO COUNTY","98","98","65","0"
"2020 General Election","06111","VILLAGE OF COCHRANE - BUFFALO COUNTY","48","47","40","7"
"2020 General Election","06154","VILLAGE OF NELSON - BUFFALO COUNTY","18","18","8","0"
"2020 General Election","06201","CITY OF ALMA - BUFFALO COUNTY","228","228","213","49"
"2020 General Election","06206","CITY OF BUFFALO CITY - BUFFALO COUNTY","221","220","197","53"
"2020 General Election","06226","CITY OF FOUNTAIN CITY - BUFFALO COUNTY","211","207","179","62"
"2020 General Election","06251","CITY OF MONDOVI - BUFFALO COUNTY","509","509","441","151"
"2020 General Election","07002","TOWN OF ANDERSON - BURNETT COUNTY","45","44","31","2"
"2020 General Election","07004","TOWN OF BLAINE - BURNETT COUNTY","36","35","33","0"
"2020 General Election","07006","TOWN OF DANIELS - BURNETT COUNTY","123","123","110","23"
"2020 General Election","07008","TOWN OF DEWEY - BURNETT COUNTY","73","71","56","0"
"2020 General Election","07010","TOWN OF GRANTSBURG - BURNETT COUNTY","207","204","173","32"
"2020 General Election","07012","TOWN OF JACKSON - BURNETT COUNTY","335","333","295","92"
"2020 General Election","07014","TOWN OF LA FOLLETTE - BURNETT COUNTY","114","113","76","2"
"2020 General Election","07016","TOWN OF LINCOLN - BURNETT COUNTY","59","59","27","1"
"2020 General Election","07018","TOWN OF MEENON - BURNETT COUNTY","226","208","170","22"
"2020 General Election","07020","TOWN OF OAKLAND - BURNETT COUNTY","324","324","275","49"
"2020 General Election","07022","TOWN OF ROOSEVELT - BURNETT COUNTY","31","31","21","4"
"2020 General Election","07024","TOWN OF RUSK - BURNETT COUNTY","85","83","52","4"
"2020 General Election","07026","TOWN OF SAND LAKE - BURNETT COUNTY","132","132","102","6"
"2020 General Election","07028","TOWN OF SCOTT - BURNETT COUNTY","247","245","208","57"
"2020 General Election","07030","TOWN OF SIREN - BURNETT COUNTY","216","212","167","0"
"2020 General Election","07032","TOWN OF SWISS - BURNETT COUNTY","165","165","148","13"
"2020 General Election","07034","TOWN OF TRADE LAKE - BURNETT COUNTY","185","185","154","11"
"2020 General Election","07036","TOWN OF UNION - BURNETT COUNTY","106","99","83","16"
"2020 General Election","07038","TOWN OF WEBB LAKE - BURNETT COUNTY","148","148","126","17"
"2020 General Election","07040","TOWN OF WEST MARSHLAND - BURNETT COUNTY","47","47","38","5"
"2020 General Election","07042","TOWN OF WOOD RIVER - BURNETT COUNTY","191","186","147","4"
"2020 General Election","07131","VILLAGE OF GRANTSBURG - BURNETT COUNTY","261","259","227","51"
"2020 General Election","07181","VILLAGE OF SIREN - BURNETT COUNTY","156","156","136","33"
"2020 General Election","07191","VILLAGE OF WEBSTER - BURNETT COUNTY","94","94","80","17"
"2020 General Election","08002","TOWN OF BRILLION - CALUMET COUNTY","286","284","226","30"
"2020 General Election","08004","TOWN OF BROTHERTOWN - CALUMET COUNTY","283","283","229","0"
"2020 General Election","08006","TOWN OF CHARLESTOWN - CALUMET COUNTY","109","108","73","5"
"2020 General Election","08008","TOWN OF CHILTON - CALUMET COUNTY","313","303","254","54"
"2020 General Election","08012","TOWN OF NEW HOLSTEIN - CALUMET COUNTY","358","358","304","37"
"2020 General Election","08014","TOWN OF RANTOUL - CALUMET COUNTY","143","143","128","33"
"2020 General Election","08016","TOWN OF STOCKBRIDGE - CALUMET COUNTY","356","351","298","27"
"2020 General Election","08018","TOWN OF WOODVILLE - CALUMET COUNTY","138","137","118","10"
"2020 General Election","08131","VILLAGE OF HARRISON - MULTIPLE COUNTIES","5736","5730","4944","1799"
"2020 General Election","08136","VILLAGE OF HILBERT - CALUMET COUNTY","209","209","175","75"
"2020 General Election","08160","VILLAGE OF POTTER - CALUMET COUNTY","17","17","0","0"
"2020 General Election","08179","VILLAGE OF SHERWOOD - CALUMET COUNTY","1236","1236","1104","0"
"2020 General Election","08181","VILLAGE OF STOCKBRIDGE - CALUMET COUNTY","189","189","167","56"
"2020 General Election","08206","CITY OF BRILLION - CALUMET COUNTY","775","775","700","236"
"2020 General Election","08211","CITY OF CHILTON - CALUMET COUNTY","1087","1084","1009","446"
"2020 General Election","08261","CITY OF NEW HOLSTEIN - CALUMET COUNTY","1034","1034","918","264"
"2020 General Election","09002","TOWN OF ANSON - CHIPPEWA COUNTY","657","652","534","102"
"2020 General Election","09004","TOWN OF ARTHUR - CHIPPEWA COUNTY","80","76","66","15"
"2020 General Election","09006","TOWN OF AUBURN - CHIPPEWA COUNTY","102","100","65","3"
"2020 General Election","09008","TOWN OF BIRCH CREEK - CHIPPEWA COUNTY","131","131","114","0"
"2020 General Election","09010","TOWN OF BLOOMER - CHIPPEWA COUNTY","166","166","126","9"
"2020 General Election","09012","TOWN OF CLEVELAND - CHIPPEWA COUNTY","130","129","100","12"
"2020 General Election","09014","TOWN OF COLBURN - CHIPPEWA COUNTY","113","110","64","0"
"2020 General Election","09016","TOWN OF COOKS VALLEY - CHIPPEWA COUNTY","95","95","65","3"
"2020 General Election","09018","TOWN OF DELMAR - CHIPPEWA COUNTY","121","115","91","5"
"2020 General Election","09020","TOWN OF EAGLE POINT - CHIPPEWA COUNTY","1256","1254","1041","332"
"2020 General Election","09022","TOWN OF EDSON - CHIPPEWA COUNTY","97","96","83","24"
"2020 General Election","09024","TOWN OF ESTELLA - CHIPPEWA COUNTY","51","49","40","15"
"2020 General Election","09026","TOWN OF GOETZ - CHIPPEWA COUNTY","168","160","100","9"
"2020 General Election","09028","TOWN OF HALLIE - CHIPPEWA COUNTY","58","58","46","6"
"2020 General Election","09032","TOWN OF HOWARD - CHIPPEWA COUNTY","97","97","84","12"
"2020 General Election","09034","TOWN OF LAFAYETTE - CHIPPEWA COUNTY","2643","2639","2445","1194"
"2020 General Election","09035","TOWN OF LAKE HOLCOMBE - CHIPPEWA COUNTY","223","218","180","15"
"2020 General Election","09036","TOWN OF RUBY - CHIPPEWA COUNTY","64","64","40","5"
"2020 General Election","09038","TOWN OF SAMPSON - CHIPPEWA COUNTY","264","249","222","56"
"2020 General Election","09040","TOWN OF SIGEL - CHIPPEWA COUNTY","171","166","119","6"
"2020 General Election","09042","TOWN OF TILDEN - CHIPPEWA COUNTY","412","412","336","56"
"2020 General Election","09044","TOWN OF WHEATON - CHIPPEWA COUNTY","794","788","643","115"
"2020 General Election","09046","TOWN OF WOODMOHR - CHIPPEWA COUNTY","165","165","122","15"
"2020 General Election","09106","VILLAGE OF BOYD - CHIPPEWA COUNTY","74","74","68","30"
"2020 General Election","09111","VILLAGE OF CADOTT - CHIPPEWA COUNTY","243","242","219","68"
"2020 General Election","09128","VILLAGE OF LAKE HALLIE - CHIPPEWA COUNTY","2174","2167","1841","668"
"2020 General Election","09161","VILLAGE OF NEW AUBURN - MULTIPLE COUNTIES","54","53","37","17"
"2020 General Election","09206","CITY OF BLOOMER - CHIPPEWA COUNTY","881","881","786","172"
"2020 General Election","09211","CITY OF CHIPPEWA FALLS - CHIPPEWA COUNTY","3856","3853","3448","935"
"2020 General Election","09213","CITY OF CORNELL - CHIPPEWA COUNTY","296","295","255","41"
"2020 General Election","09281","CITY OF STANLEY - MULTIPLE COUNTIES","283","279","211","47"
"2020 General Election","10002","TOWN OF BEAVER - CLARK COUNTY","65","65","44","0"
"2020 General Election","10004","TOWN OF BUTLER - CLARK COUNTY","18","18","15","1"
"2020 General Election","10006","TOWN OF COLBY - CLARK COUNTY","47","47","32","4"
"2020 General Election","10008","TOWN OF DEWHURST - CLARK COUNTY","73","70","49","2"
"2020 General Election","10010","TOWN OF EATON - CLARK COUNTY","72","69","51","1"
"2020 General Election","10012","TOWN OF FOSTER - CLARK COUNTY","26","26","15","0"
"2020 General Election","10014","TOWN OF FREMONT - CLARK COUNTY","107","107","82","0"
"2020 General Election","10016","TOWN OF GRANT - CLARK COUNTY","119","116","89","3"
"2020 General Election","10018","TOWN OF GREEN GROVE - CLARK COUNTY","58","55","36","1"
"2020 General Election","10020","TOWN OF HENDREN - CLARK COUNTY","51","50","37","0"
"2020 General Election","10022","TOWN OF HEWETT - CLARK COUNTY","69","69","32","0"
"2020 General Election","10024","TOWN OF HIXON - CLARK COUNTY","49","48","32","1"
"2020 General Election","10026","TOWN OF HOARD - CLARK COUNTY","78","77","55","1"
"2020 General Election","10028","TOWN OF LEVIS - CLARK COUNTY","65","65","42","1"
"2020 General Election","10030","TOWN OF LONGWOOD - CLARK COUNTY","28","28","14","0"
"2020 General Election","10032","TOWN OF LOYAL - CLARK COUNTY","76","76","48","5"
"2020 General Election","10034","TOWN OF LYNN - CLARK COUNTY","89","87","62","7"
"2020 General Election","10036","TOWN OF MAYVILLE - CLARK COUNTY","83","82","56","6"
"2020 General Election","10038","TOWN OF MEAD - CLARK COUNTY","23","23","15","0"
"2020 General Election","10040","TOWN OF MENTOR - CLARK COUNTY","64","64","35","3"
"2020 General Election","10042","TOWN OF PINE VALLEY - CLARK COUNTY","202","202","178","8"
"2020 General Election","10044","TOWN OF RESEBURG - CLARK COUNTY","29","28","22","1"
"2020 General Election","10046","TOWN OF SEIF - CLARK COUNTY","22","22","12","0"
"2020 General Election","10048","TOWN OF SHERMAN - CLARK COUNTY","83","81","54","0"
"2020 General Election","10050","TOWN OF SHERWOOD - CLARK COUNTY","46","45","31","0"
"2020 General Election","10052","TOWN OF THORP - CLARK COUNTY","82","82","50","2"
"2020 General Election","10054","TOWN OF UNITY - CLARK COUNTY","68","68","60","7"
"2020 General Election","10056","TOWN OF WARNER - CLARK COUNTY","71","71","56","11"
"2020 General Election","10058","TOWN OF WASHBURN - CLARK COUNTY","50","50","40","7"
"2020 General Election","10060","TOWN OF WESTON - CLARK COUNTY","76","76","54","5"
"2020 General Election","10062","TOWN OF WITHEE - CLARK COUNTY","95","93","67","9"
"2020 General Election","10064","TOWN OF WORDEN - CLARK COUNTY","64","64","56","7"
"2020 General Election","10066","TOWN OF YORK - CLARK COUNTY","99","97","81","10"
"2020 General Election","10111","VILLAGE OF CURTISS - CLARK COUNTY","14","14","1","0"
"2020 General Election","10116","VILLAGE OF DORCHESTER - MULTIPLE COUNTIES","93","92","74","13"
"2020 General Election","10131","VILLAGE OF GRANTON - CLARK COUNTY","43","41","32","2"
"2020 General Election","10191","VILLAGE OF WITHEE - CLARK COUNTY","78","78","73","33"
"2020 General Election","10201","CITY OF ABBOTSFORD - MULTIPLE COUNTIES","276","275","238","102"
"2020 General Election","10211","CITY OF COLBY - MULTIPLE COUNTIES","328","324","274","72"
"2020 General Election","10231","CITY OF GREENWOOD - CLARK COUNTY","197","197","170","24"
"2020 General Election","10246","CITY OF LOYAL - CLARK COUNTY","192","192","169","0"
"2020 General Election","10261","CITY OF NEILLSVILLE - CLARK COUNTY","506","503","472","104"
"2020 General Election","10265","CITY OF OWEN - CLARK COUNTY","113","113","110","18"
"2020 General Election","10286","CITY OF THORP - CLARK COUNTY","250","250","221","0"
"2020 General Election","11002","TOWN OF ARLINGTON - COLUMBIA COUNTY","206","206","170","0"
"2020 General Election","11004","TOWN OF CALEDONIA - COLUMBIA COUNTY","525","525","463","124"
"2020 General Election","11006","TOWN OF COLUMBUS - COLUMBIA COUNTY","108","108","83","1"
"2020 General Election","11008","TOWN OF COURTLAND - COLUMBIA COUNTY","77","77","65","0"
"2020 General Election","11010","TOWN OF DEKORRA - COLUMBIA COUNTY","984","984","896","262"
"2020 General Election","11012","TOWN OF FORT WINNEBAGO - COLUMBIA COUNTY","200","200","163","18"
"2020 General Election","11014","TOWN OF FOUNTAIN PRAIRIE - COLUMBIA COUNTY","221","216","151","68"
"2020 General Election","11016","TOWN OF HAMPDEN - COLUMBIA COUNTY","116","111","93","3"
"2020 General Election","11018","TOWN OF LEEDS - COLUMBIA COUNTY","187","187","151","27"
"2020 General Election","11020","TOWN OF LEWISTON - COLUMBIA COUNTY","298","296","252","53"
"2020 General Election","11022","TOWN OF LODI - COLUMBIA COUNTY","1502","1498","1373","615"
"2020 General Election","11024","TOWN OF LOWVILLE - COLUMBIA COUNTY","236","236","190","0"
"2020 General Election","11026","TOWN OF MARCELLON - COLUMBIA COUNTY","167","167","148","23"
"2020 General Election","11028","TOWN OF NEWPORT - COLUMBIA COUNTY","149","149","120","0"
"2020 General Election","11030","TOWN OF OTSEGO - COLUMBIA COUNTY","110","110","87","4"
"2020 General Election","11032","TOWN OF PACIFIC - COLUMBIA COUNTY","1121","1121","1050","267"
"2020 General Election","11034","TOWN OF RANDOLPH - COLUMBIA COUNTY","118","117","97","12"
"2020 General Election","11036","TOWN OF SCOTT - COLUMBIA COUNTY","112","112","87","4"
"2020 General Election","11038","TOWN OF SPRINGVALE - COLUMBIA COUNTY","116","116","98","8"
"2020 General Election","11040","TOWN OF WEST POINT - COLUMBIA COUNTY","882","881","814","325"
"2020 General Election","11042","TOWN OF WYOCENA - COLUMBIA COUNTY","409","409","353","69"
"2020 General Election","11101","VILLAGE OF ARLINGTON - COLUMBIA COUNTY","210","210","168","38"
"2020 General Election","11111","VILLAGE OF CAMBRIA - COLUMBIA COUNTY","124","124","118","12"
"2020 General Election","11116","VILLAGE OF DOYLESTOWN - COLUMBIA COUNTY","20","20","16","0"
"2020 General Election","11126","VILLAGE OF FALL RIVER - COLUMBIA COUNTY","410","405","355","137"
"2020 General Election","11127","VILLAGE OF FRIESLAND - COLUMBIA COUNTY","46","46","42","15"
"2020 General Election","11171","VILLAGE OF PARDEEVILLE - COLUMBIA COUNTY","510","510","444","165"
"2020 General Election","11172","VILLAGE OF POYNETTE - COLUMBIA COUNTY","787","787","717","268"
"2020 General Election","11177","VILLAGE OF RIO - COLUMBIA COUNTY","255","253","222","98"
"2020 General Election","11191","VILLAGE OF WYOCENA - COLUMBIA COUNTY","147","147","131","43"
"2020 General Election","11211","CITY OF COLUMBUS - MULTIPLE COUNTIES","1966","1964","1776","676"
"2020 General Election","11246","CITY OF LODI - COLUMBIA COUNTY","1386","1385","1265","386"
"2020 General Election","11271","CITY OF PORTAGE - COLUMBIA COUNTY","3152","3149","2899","1005"
"2020 General Election","11291","CITY OF WISCONSIN DELLS - MULTIPLE COUNTIES","704","699","626","241"
"2020 General Election","12002","TOWN OF BRIDGEPORT - CRAWFORD COUNTY","208","204","166","19"
"2020 General Election","12004","TOWN OF CLAYTON - CRAWFORD COUNTY","185","182","128","0"
"2020 General Election","12006","TOWN OF EASTMAN - CRAWFORD COUNTY","173","172","134","14"
"2020 General Election","12008","TOWN OF FREEMAN - CRAWFORD COUNTY","181","179","159","9"
"2020 General Election","12010","TOWN OF HANEY - CRAWFORD COUNTY","61","61","46","14"
"2020 General Election","12012","TOWN OF MARIETTA - CRAWFORD COUNTY","84","82","39","0"
"2020 General Election","12014","TOWN OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","200","188","160","25"
"2020 General Election","12016","TOWN OF SCOTT - CRAWFORD COUNTY","84","82","69","5"
"2020 General Election","12018","TOWN OF SENECA - CRAWFORD COUNTY","184","182","140","17"
"2020 General Election","12020","TOWN OF UTICA - CRAWFORD COUNTY","133","133","60","0"
"2020 General Election","12022","TOWN OF WAUZEKA - CRAWFORD COUNTY","64","59","37","0"
