"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2020 General Election","02022","TOWN OF SANBORN - ASHLAND COUNTY","128","127","95","0"
"2020 General Election","02024","TOWN OF SHANAGOLDEN - ASHLAND COUNTY","25","25","23","0"
"2020 General Election","02026","TOWN OF WHITE RIVER - ASHLAND COUNTY","129","127","97","17"
"2020 General Election","02106","VILLAGE OF BUTTERNUT - ASHLAND COUNTY","59","59","51","10"
"2020 General Election","02201","CITY OF ASHLAND - MULTIPLE COUNTIES","2354","2351","2024","301"
"2020 General Election","02251","CITY OF MELLEN - ASHLAND COUNTY","128","127","117","0"
"2020 General Election","03002","TOWN OF ALMENA - BARRON COUNTY","189","185","153","49"
"2020 General Election","03004","TOWN OF ARLAND - BARRON COUNTY","102","102","77","3"
"2020 General Election","03006","TOWN OF BARRON - BARRON COUNTY","126","125","82","20"
"2020 General Election","03008","TOWN OF BEAR LAKE - BARRON COUNTY","153","153","107","18"
"2020 General Election","03010","TOWN OF CEDAR LAKE - BARRON COUNTY","345","336","281","38"
"2020 General Election","03012","TOWN OF CHETEK - BARRON COUNTY","510","507","444","125"
"2020 General Election","03014","TOWN OF CLINTON - BARRON COUNTY","102","96","81","5"
"2020 General Election","03016","TOWN OF CRYSTAL LAKE - BARRON COUNTY","104","104","67","14"
"2020 General Election","03018","TOWN OF CUMBERLAND - BARRON COUNTY","148","148","119","24"
"2020 General Election","03020","TOWN OF DALLAS - BARRON COUNTY","86","85","66","6"
"2020 General Election","03022","TOWN OF DOVRE - BARRON COUNTY","121","121","94","15"
"2020 General Election","03024","TOWN OF DOYLE - BARRON COUNTY","91","91","53","5"
"2020 General Election","03026","TOWN OF LAKELAND - BARRON COUNTY","202","202","151","22"
"2020 General Election","03028","TOWN OF MAPLE GROVE - BARRON COUNTY","147","138","101","10"
"2020 General Election","03030","TOWN OF MAPLE PLAIN - BARRON COUNTY","169","169","119","22"
"2020 General Election","03032","TOWN OF OAK GROVE - BARRON COUNTY","177","175","134","11"
"2020 General Election","03034","TOWN OF PRAIRIE FARM - BARRON COUNTY","43","19","0","0"
"2020 General Election","03036","TOWN OF PRAIRIE LAKE - BARRON COUNTY","379","374","324","76"
"2020 General Election","03038","TOWN OF RICE LAKE - BARRON COUNTY","1011","1010","911","325"
"2020 General Election","03040","TOWN OF SIOUX CREEK - BARRON COUNTY","151","151","119","29"
"2020 General Election","03042","TOWN OF STANFOLD - BARRON COUNTY","161","161","140","60"
"2020 General Election","03044","TOWN OF STANLEY - BARRON COUNTY","613","613","519","138"
"2020 General Election","03046","TOWN OF SUMNER - BARRON COUNTY","122","122","111","30"
"2020 General Election","03048","TOWN OF TURTLE LAKE - BARRON COUNTY","74","69","45","7"
"2020 General Election","03050","TOWN OF VANCE CREEK - BARRON COUNTY","62","60","43","2"
"2020 General Election","03101","VILLAGE OF ALMENA - BARRON COUNTY","84","84","67","26"
"2020 General Election","03111","VILLAGE OF CAMERON - BARRON COUNTY","325","325","278","110"
"2020 General Election","03116","VILLAGE OF DALLAS - BARRON COUNTY","41","41","33","5"
"2020 General Election","03136","VILLAGE OF HAUGEN - BARRON COUNTY","27","27","23","4"
"2020 General Election","03171","VILLAGE OF PRAIRIE FARM - BARRON COUNTY","26","26","23","0"
"2020 General Election","03186","VILLAGE OF TURTLE LAKE - MULTIPLE COUNTIES","122","122","102","29"
"2020 General Election","03206","CITY OF BARRON - BARRON COUNTY","790","789","669","222"
"2020 General Election","03211","CITY OF CHETEK - BARRON COUNTY","556","556","492","197"
"2020 General Election","03212","CITY OF CUMBERLAND - BARRON COUNTY","551","548","445","127"
"2020 General Election","03276","CITY OF RICE LAKE - BARRON COUNTY","2603","2599","2273","793"
"2020 General Election","04002","TOWN OF BARKSDALE - BAYFIELD COUNTY","235","233","207","29"
"2020 General Election","04004","TOWN OF BARNES - BAYFIELD COUNTY","313","309","281","75"
"2020 General Election","04006","TOWN OF BAYFIELD - BAYFIELD COUNTY","325","324","282","39"
"2020 General Election","04008","TOWN OF BAYVIEW - BAYFIELD COUNTY","167","167","152","11"
"2020 General Election","04010","TOWN OF BELL - BAYFIELD COUNTY","150","150","132","10"
"2020 General Election","04012","TOWN OF CABLE - BAYFIELD COUNTY","296","289","258","43"
"2020 General Election","04014","TOWN OF CLOVER - BAYFIELD COUNTY","105","103","94","10"
"2020 General Election","04016","TOWN OF DELTA - BAYFIELD COUNTY","123","123","111","2"
"2020 General Election","04018","TOWN OF DRUMMOND - BAYFIELD COUNTY","149","146","119","9"
"2020 General Election","04020","TOWN OF EILEEN - BAYFIELD COUNTY","159","158","121","0"
"2020 General Election","04021","TOWN OF GRAND VIEW - BAYFIELD COUNTY","120","120","106","11"
"2020 General Election","04022","TOWN OF HUGHES - BAYFIELD COUNTY","126","126","99","5"
"2020 General Election","04024","TOWN OF IRON RIVER - BAYFIELD COUNTY","359","353","279","33"
"2020 General Election","04026","TOWN OF KELLY - BAYFIELD COUNTY","89","89","56","2"
"2020 General Election","04028","TOWN OF KEYSTONE - BAYFIELD COUNTY","54","42","42","1"
"2020 General Election","04030","TOWN OF LINCOLN - BAYFIELD COUNTY","78","74","19","0"
"2020 General Election","04032","TOWN OF MASON - BAYFIELD COUNTY","52","47","44","0"
"2020 General Election","04034","TOWN OF NAMAKAGON - BAYFIELD COUNTY","116","116","112","32"
"2020 General Election","04036","TOWN OF ORIENTA - BAYFIELD COUNTY","28","28","25","4"
"2020 General Election","04038","TOWN OF OULU - BAYFIELD COUNTY","133","133","119","0"
"2020 General Election","04040","TOWN OF PILSEN - BAYFIELD COUNTY","37","37","32","0"
"2020 General Election","04042","TOWN OF PORT WING - BAYFIELD COUNTY","171","169","121","0"
"2020 General Election","04046","TOWN OF RUSSELL - BAYFIELD COUNTY","208","208","150","11"
"2020 General Election","04048","TOWN OF TRIPP - BAYFIELD COUNTY","80","65","41","0"
"2020 General Election","04050","TOWN OF WASHBURN - BAYFIELD COUNTY","220","218","190","14"
"2020 General Election","04151","VILLAGE OF MASON - BAYFIELD COUNTY","15","15","13","0"
"2020 General Election","04206","CITY OF BAYFIELD - BAYFIELD COUNTY","246","245","222","58"
"2020 General Election","04291","CITY OF WASHBURN - BAYFIELD COUNTY","887","887","804","179"
"2020 General Election","05010","TOWN OF EATON - BROWN COUNTY","280","271","176","30"
"2020 General Election","05012","TOWN OF GLENMORE - BROWN COUNTY","210","210","160","19"
"2020 General Election","05014","TOWN OF GREEN BAY - BROWN COUNTY","524","492","308","0"
"2020 General Election","05018","TOWN OF HOLLAND - BROWN COUNTY","474","363","257","17"
"2020 General Election","05022","TOWN OF HUMBOLDT - BROWN COUNTY","278","278","217","53"
"2020 General Election","05024","TOWN OF LAWRENCE - BROWN COUNTY","2880","2880","2568","954"
"2020 General Election","05025","TOWN OF LEDGEVIEW - BROWN COUNTY","4113","4111","3627","1291"
"2020 General Election","05026","TOWN OF MORRISON - BROWN COUNTY","341","335","211","106"
"2020 General Election","05028","TOWN OF NEW DENMARK - BROWN COUNTY","337","337","308","36"
"2020 General Election","05030","TOWN OF PITTSFIELD - BROWN COUNTY","1121","1109","996","0"
"2020 General Election","05034","TOWN OF ROCKLAND - BROWN COUNTY","706","706","620","260"
"2020 General Election","05036","TOWN OF SCOTT - BROWN COUNTY","1576","1574","1407","581"
"2020 General Election","05040","TOWN OF WRIGHTSTOWN - BROWN COUNTY","511","508","423","39"
"2020 General Election","05102","VILLAGE OF ALLOUEZ - BROWN COUNTY","6335","6330","5666","1710"
"2020 General Election","05104","VILLAGE OF ASHWAUBENON - BROWN COUNTY","6995","6984","6266","1885"
"2020 General Election","05106","VILLAGE OF BELLEVUE - BROWN COUNTY","6481","6470","5703","1516"
"2020 General Election","05116","VILLAGE OF DENMARK - BROWN COUNTY","580","580","521","134"
"2020 General Election","05126","VILLAGE OF HOBART - BROWN COUNTY","4454","4453","3922","1375"
"2020 General Election","05136","VILLAGE OF HOWARD - MULTIPLE COUNTIES","7893","7885","7059","2009"
"2020 General Election","05171","VILLAGE OF PULASKI - MULTIPLE COUNTIES","948","947","776","200"
"2020 General Election","05178","VILLAGE OF SUAMICO - BROWN COUNTY","5952","5951","5346","2064"
"2020 General Election","05191","VILLAGE OF WRIGHTSTOWN - MULTIPLE COUNTIES","1280","1279","1127","531"
"2020 General Election","05216","CITY OF DE PERE - BROWN COUNTY","10121","10102","9054","2424"
"2020 General Election","05231","CITY OF GREEN BAY - BROWN COUNTY","31347","31295","26454","5067"
"2020 General Election","06002","TOWN OF ALMA - BUFFALO COUNTY","54","54","39","0"
"2020 General Election","06004","TOWN OF BELVIDERE - BUFFALO COUNTY","74","71","67","25"
"2020 General Election","06006","TOWN OF BUFFALO - BUFFALO COUNTY","90","90","20","0"
"2020 General Election","06008","TOWN OF CANTON - BUFFALO COUNTY","36","34","25","4"
"2020 General Election","06010","TOWN OF CROSS - BUFFALO COUNTY","69","65","52","5"
"2020 General Election","06012","TOWN OF DOVER - BUFFALO COUNTY","54","52","35","3"
"2020 General Election","06014","TOWN OF GILMANTON - BUFFALO COUNTY","40","40","10","0"
"2020 General Election","06016","TOWN OF GLENCOE - BUFFALO COUNTY","40","40","27","5"
"2020 General Election","06018","TOWN OF LINCOLN - BUFFALO COUNTY","62","62","43","0"
"2020 General Election","06020","TOWN OF MAXVILLE - BUFFALO COUNTY","42","41","39","3"
"2020 General Election","06022","TOWN OF MILTON - BUFFALO COUNTY","132","131","94","13"
"2020 General Election","06024","TOWN OF MODENA - BUFFALO COUNTY","34","33","25","1"
"2020 General Election","06026","TOWN OF MONDOVI - BUFFALO COUNTY","67","66","49","8"
"2020 General Election","06028","TOWN OF MONTANA - BUFFALO COUNTY","28","27","22","4"
"2020 General Election","06030","TOWN OF NAPLES - BUFFALO COUNTY","90","85","57","2"
"2020 General Election","06032","TOWN OF NELSON - BUFFALO COUNTY","99","99","78","3"
"2020 General Election","06034","TOWN OF WAUMANDEE - BUFFALO COUNTY","98","96","64","0"
"2020 General Election","06111","VILLAGE OF COCHRANE - BUFFALO COUNTY","45","44","33","4"
"2020 General Election","06154","VILLAGE OF NELSON - BUFFALO COUNTY","14","14","8","0"
"2020 General Election","06201","CITY OF ALMA - BUFFALO COUNTY","204","204","187","25"
"2020 General Election","06206","CITY OF BUFFALO CITY - BUFFALO COUNTY","200","199","172","33"
"2020 General Election","06226","CITY OF FOUNTAIN CITY - BUFFALO COUNTY","187","183","148","38"
"2020 General Election","06251","CITY OF MONDOVI - BUFFALO COUNTY","487","487","399","134"
"2020 General Election","07002","TOWN OF ANDERSON - BURNETT COUNTY","45","44","31","2"
"2020 General Election","07004","TOWN OF BLAINE - BURNETT COUNTY","36","35","33","0"
"2020 General Election","07006","TOWN OF DANIELS - BURNETT COUNTY","123","123","110","23"
"2020 General Election","07008","TOWN OF DEWEY - BURNETT COUNTY","73","71","55","0"
"2020 General Election","07010","TOWN OF GRANTSBURG - BURNETT COUNTY","201","198","168","29"
"2020 General Election","07012","TOWN OF JACKSON - BURNETT COUNTY","296","294","253","65"
"2020 General Election","07014","TOWN OF LA FOLLETTE - BURNETT COUNTY","114","113","76","2"
"2020 General Election","07016","TOWN OF LINCOLN - BURNETT COUNTY","59","59","27","1"
"2020 General Election","07018","TOWN OF MEENON - BURNETT COUNTY","226","208","170","22"
"2020 General Election","07020","TOWN OF OAKLAND - BURNETT COUNTY","314","314","252","39"
"2020 General Election","07022","TOWN OF ROOSEVELT - BURNETT COUNTY","31","29","15","2"
"2020 General Election","07024","TOWN OF RUSK - BURNETT COUNTY","85","83","52","4"
"2020 General Election","07026","TOWN OF SAND LAKE - BURNETT COUNTY","132","132","97","6"
"2020 General Election","07028","TOWN OF SCOTT - BURNETT COUNTY","247","245","208","57"
"2020 General Election","07030","TOWN OF SIREN - BURNETT COUNTY","214","210","167","0"
"2020 General Election","07032","TOWN OF SWISS - BURNETT COUNTY","163","163","143","11"
"2020 General Election","07034","TOWN OF TRADE LAKE - BURNETT COUNTY","184","184","152","10"
"2020 General Election","07036","TOWN OF UNION - BURNETT COUNTY","106","99","83","16"
"2020 General Election","07038","TOWN OF WEBB LAKE - BURNETT COUNTY","148","148","126","17"
"2020 General Election","07040","TOWN OF WEST MARSHLAND - BURNETT COUNTY","47","47","38","5"
"2020 General Election","07042","TOWN OF WOOD RIVER - BURNETT COUNTY","191","186","147","4"
"2020 General Election","07131","VILLAGE OF GRANTSBURG - BURNETT COUNTY","261","259","222","51"
"2020 General Election","07181","VILLAGE OF SIREN - BURNETT COUNTY","153","152","130","30"
"2020 General Election","07191","VILLAGE OF WEBSTER - BURNETT COUNTY","91","90","74","14"
"2020 General Election","08002","TOWN OF BRILLION - CALUMET COUNTY","286","284","226","30"
"2020 General Election","08004","TOWN OF BROTHERTOWN - CALUMET COUNTY","276","275","201","0"
"2020 General Election","08006","TOWN OF CHARLESTOWN - CALUMET COUNTY","109","108","73","5"
"2020 General Election","08008","TOWN OF CHILTON - CALUMET COUNTY","314","304","254","54"
"2020 General Election","08012","TOWN OF NEW HOLSTEIN - CALUMET COUNTY","358","358","303","35"
"2020 General Election","08014","TOWN OF RANTOUL - CALUMET COUNTY","140","140","123","29"
"2020 General Election","08016","TOWN OF STOCKBRIDGE - CALUMET COUNTY","353","348","283","25"
"2020 General Election","08018","TOWN OF WOODVILLE - CALUMET COUNTY","136","135","115","8"
"2020 General Election","08131","VILLAGE OF HARRISON - MULTIPLE COUNTIES","5420","5413","4505","1477"
"2020 General Election","08136","VILLAGE OF HILBERT - CALUMET COUNTY","201","201","165","67"
"2020 General Election","08160","VILLAGE OF POTTER - CALUMET COUNTY","17","17","0","0"
"2020 General Election","08179","VILLAGE OF SHERWOOD - CALUMET COUNTY","1234","1234","1035","0"
"2020 General Election","08181","VILLAGE OF STOCKBRIDGE - CALUMET COUNTY","184","184","160","51"
"2020 General Election","08206","CITY OF BRILLION - CALUMET COUNTY","775","775","684","236"
"2020 General Election","08211","CITY OF CHILTON - CALUMET COUNTY","1040","1037","936","401"
"2020 General Election","08261","CITY OF NEW HOLSTEIN - CALUMET COUNTY","994","993","865","224"
"2020 General Election","09002","TOWN OF ANSON - CHIPPEWA COUNTY","623","616","477","67"
"2020 General Election","09004","TOWN OF ARTHUR - CHIPPEWA COUNTY","77","73","62","12"
"2020 General Election","09006","TOWN OF AUBURN - CHIPPEWA COUNTY","102","100","65","3"
"2020 General Election","09008","TOWN OF BIRCH CREEK - CHIPPEWA COUNTY","131","131","113","0"
"2020 General Election","09010","TOWN OF BLOOMER - CHIPPEWA COUNTY","164","163","119","8"
"2020 General Election","09012","TOWN OF CLEVELAND - CHIPPEWA COUNTY","129","128","99","11"
"2020 General Election","09014","TOWN OF COLBURN - CHIPPEWA COUNTY","113","109","61","0"
"2020 General Election","09016","TOWN OF COOKS VALLEY - CHIPPEWA COUNTY","91","91","58","0"
"2020 General Election","09018","TOWN OF DELMAR - CHIPPEWA COUNTY","118","111","88","3"
"2020 General Election","09020","TOWN OF EAGLE POINT - CHIPPEWA COUNTY","1236","1234","1015","308"
"2020 General Election","09022","TOWN OF EDSON - CHIPPEWA COUNTY","92","90","74","18"
"2020 General Election","09024","TOWN OF ESTELLA - CHIPPEWA COUNTY","47","45","36","12"
"2020 General Election","09026","TOWN OF GOETZ - CHIPPEWA COUNTY","166","158","91","7"
"2020 General Election","09028","TOWN OF HALLIE - CHIPPEWA COUNTY","58","58","38","6"
"2020 General Election","09032","TOWN OF HOWARD - CHIPPEWA COUNTY","92","92","79","7"
"2020 General Election","09034","TOWN OF LAFAYETTE - CHIPPEWA COUNTY","2456","2452","2195","1001"
"2020 General Election","09035","TOWN OF LAKE HOLCOMBE - CHIPPEWA COUNTY","218","214","171","9"
"2020 General Election","09036","TOWN OF RUBY - CHIPPEWA COUNTY","64","64","40","5"
"2020 General Election","09038","TOWN OF SAMPSON - CHIPPEWA COUNTY","244","229","190","36"
"2020 General Election","09040","TOWN OF SIGEL - CHIPPEWA COUNTY","162","154","111","1"
"2020 General Election","09042","TOWN OF TILDEN - CHIPPEWA COUNTY","385","385","297","31"
"2020 General Election","09044","TOWN OF WHEATON - CHIPPEWA COUNTY","774","770","612","99"
"2020 General Election","09046","TOWN OF WOODMOHR - CHIPPEWA COUNTY","163","163","120","15"
"2020 General Election","09106","VILLAGE OF BOYD - CHIPPEWA COUNTY","65","65","56","21"
"2020 General Election","09111","VILLAGE OF CADOTT - CHIPPEWA COUNTY","212","211","174","38"
"2020 General Election","09128","VILLAGE OF LAKE HALLIE - CHIPPEWA COUNTY","2082","2075","1755","582"
"2020 General Election","09161","VILLAGE OF NEW AUBURN - MULTIPLE COUNTIES","41","40","24","5"
"2020 General Election","09206","CITY OF BLOOMER - CHIPPEWA COUNTY","842","840","731","133"
"2020 General Election","09211","CITY OF CHIPPEWA FALLS - CHIPPEWA COUNTY","3728","3725","3285","807"
"2020 General Election","09213","CITY OF CORNELL - CHIPPEWA COUNTY","292","291","243","37"
"2020 General Election","09281","CITY OF STANLEY - MULTIPLE COUNTIES","247","243","166","9"
"2020 General Election","10002","TOWN OF BEAVER - CLARK COUNTY","65","65","44","0"
"2020 General Election","10004","TOWN OF BUTLER - CLARK COUNTY","18","18","14","1"
"2020 General Election","10006","TOWN OF COLBY - CLARK COUNTY","47","47","32","4"
"2020 General Election","10008","TOWN OF DEWHURST - CLARK COUNTY","73","70","49","2"
"2020 General Election","10010","TOWN OF EATON - CLARK COUNTY","72","69","51","1"
"2020 General Election","10012","TOWN OF FOSTER - CLARK COUNTY","26","26","15","0"
"2020 General Election","10014","TOWN OF FREMONT - CLARK COUNTY","106","106","81","0"
"2020 General Election","10016","TOWN OF GRANT - CLARK COUNTY","119","116","89","3"
"2020 General Election","10018","TOWN OF GREEN GROVE - CLARK COUNTY","58","55","36","1"
"2020 General Election","10020","TOWN OF HENDREN - CLARK COUNTY","51","50","37","0"
"2020 General Election","10022","TOWN OF HEWETT - CLARK COUNTY","69","69","32","0"
"2020 General Election","10024","TOWN OF HIXON - CLARK COUNTY","49","48","32","1"
"2020 General Election","10026","TOWN OF HOARD - CLARK COUNTY","77","76","51","0"
"2020 General Election","10028","TOWN OF LEVIS - CLARK COUNTY","65","65","39","1"
"2020 General Election","10030","TOWN OF LONGWOOD - CLARK COUNTY","28","28","14","0"
"2020 General Election","10032","TOWN OF LOYAL - CLARK COUNTY","74","74","45","3"
"2020 General Election","10034","TOWN OF LYNN - CLARK COUNTY","86","84","51","4"
"2020 General Election","10036","TOWN OF MAYVILLE - CLARK COUNTY","83","82","56","6"
"2020 General Election","10038","TOWN OF MEAD - CLARK COUNTY","23","23","15","0"
"2020 General Election","10040","TOWN OF MENTOR - CLARK COUNTY","64","64","35","3"
"2020 General Election","10042","TOWN OF PINE VALLEY - CLARK COUNTY","199","199","172","5"
"2020 General Election","10044","TOWN OF RESEBURG - CLARK COUNTY","29","28","20","1"
"2020 General Election","10046","TOWN OF SEIF - CLARK COUNTY","22","22","12","0"
"2020 General Election","10048","TOWN OF SHERMAN - CLARK COUNTY","83","81","54","0"
"2020 General Election","10050","TOWN OF SHERWOOD - CLARK COUNTY","46","45","31","0"
"2020 General Election","10052","TOWN OF THORP - CLARK COUNTY","82","82","50","2"
"2020 General Election","10054","TOWN OF UNITY - CLARK COUNTY","64","63","50","4"
"2020 General Election","10056","TOWN OF WARNER - CLARK COUNTY","72","72","56","11"
"2020 General Election","10058","TOWN OF WASHBURN - CLARK COUNTY","47","47","37","4"
"2020 General Election","10060","TOWN OF WESTON - CLARK COUNTY","74","74","49","3"
"2020 General Election","10062","TOWN OF WITHEE - CLARK COUNTY","94","92","64","8"
"2020 General Election","10064","TOWN OF WORDEN - CLARK COUNTY","58","58","50","1"
"2020 General Election","10066","TOWN OF YORK - CLARK COUNTY","97","95","78","8"
"2020 General Election","10111","VILLAGE OF CURTISS - CLARK COUNTY","14","14","1","0"
"2020 General Election","10116","VILLAGE OF DORCHESTER - MULTIPLE COUNTIES","91","90","70","12"
"2020 General Election","10131","VILLAGE OF GRANTON - CLARK COUNTY","39","38","29","1"
"2020 General Election","10191","VILLAGE OF WITHEE - CLARK COUNTY","77","77","71","32"
"2020 General Election","10201","CITY OF ABBOTSFORD - MULTIPLE COUNTIES","270","269","230","96"
"2020 General Election","10211","CITY OF COLBY - MULTIPLE COUNTIES","313","309","253","60"
"2020 General Election","10231","CITY OF GREENWOOD - CLARK COUNTY","193","193","165","20"
"2020 General Election","10246","CITY OF LOYAL - CLARK COUNTY","187","187","161","0"
"2020 General Election","10261","CITY OF NEILLSVILLE - CLARK COUNTY","490","487","450","87"
"2020 General Election","10265","CITY OF OWEN - CLARK COUNTY","108","108","104","13"
"2020 General Election","10286","CITY OF THORP - CLARK COUNTY","250","250","221","0"
"2020 General Election","11002","TOWN OF ARLINGTON - COLUMBIA COUNTY","202","202","163","0"
"2020 General Election","11004","TOWN OF CALEDONIA - COLUMBIA COUNTY","513","513","447","112"
"2020 General Election","11006","TOWN OF COLUMBUS - COLUMBIA COUNTY","107","107","82","1"
"2020 General Election","11008","TOWN OF COURTLAND - COLUMBIA COUNTY","77","77","65","0"
"2020 General Election","11010","TOWN OF DEKORRA - COLUMBIA COUNTY","947","947","849","228"
"2020 General Election","11012","TOWN OF FORT WINNEBAGO - COLUMBIA COUNTY","194","193","156","11"
"2020 General Election","11014","TOWN OF FOUNTAIN PRAIRIE - COLUMBIA COUNTY","212","180","125","53"
"2020 General Election","11016","TOWN OF HAMPDEN - COLUMBIA COUNTY","116","111","93","3"
"2020 General Election","11018","TOWN OF LEEDS - COLUMBIA COUNTY","186","186","149","26"
"2020 General Election","11020","TOWN OF LEWISTON - COLUMBIA COUNTY","293","291","247","48"
"2020 General Election","11022","TOWN OF LODI - COLUMBIA COUNTY","1422","1418","1264","531"
"2020 General Election","11024","TOWN OF LOWVILLE - COLUMBIA COUNTY","232","232","186","0"
"2020 General Election","11026","TOWN OF MARCELLON - COLUMBIA COUNTY","166","166","146","23"
"2020 General Election","11028","TOWN OF NEWPORT - COLUMBIA COUNTY","144","144","112","0"
"2020 General Election","11030","TOWN OF OTSEGO - COLUMBIA COUNTY","110","110","87","4"
"2020 General Election","11032","TOWN OF PACIFIC - COLUMBIA COUNTY","1078","1078","1001","224"
"2020 General Election","11034","TOWN OF RANDOLPH - COLUMBIA COUNTY","118","117","97","12"
"2020 General Election","11036","TOWN OF SCOTT - COLUMBIA COUNTY","112","112","85","4"
"2020 General Election","11038","TOWN OF SPRINGVALE - COLUMBIA COUNTY","115","115","94","7"
"2020 General Election","11040","TOWN OF WEST POINT - COLUMBIA COUNTY","849","848","766","291"
"2020 General Election","11042","TOWN OF WYOCENA - COLUMBIA COUNTY","407","407","342","69"
"2020 General Election","11101","VILLAGE OF ARLINGTON - COLUMBIA COUNTY","197","197","150","25"
"2020 General Election","11111","VILLAGE OF CAMBRIA - COLUMBIA COUNTY","120","120","109","8"
"2020 General Election","11116","VILLAGE OF DOYLESTOWN - COLUMBIA COUNTY","20","20","16","0"
"2020 General Election","11126","VILLAGE OF FALL RIVER - COLUMBIA COUNTY","384","379","329","112"
"2020 General Election","11127","VILLAGE OF FRIESLAND - COLUMBIA COUNTY","44","44","40","13"
"2020 General Election","11171","VILLAGE OF PARDEEVILLE - COLUMBIA COUNTY","485","483","410","139"
"2020 General Election","11172","VILLAGE OF POYNETTE - COLUMBIA COUNTY","754","754","666","234"
"2020 General Election","11177","VILLAGE OF RIO - COLUMBIA COUNTY","236","234","201","79"
"2020 General Election","11191","VILLAGE OF WYOCENA - COLUMBIA COUNTY","139","139","120","35"
"2020 General Election","11211","CITY OF COLUMBUS - MULTIPLE COUNTIES","1922","1918","1712","635"
"2020 General Election","11246","CITY OF LODI - COLUMBIA COUNTY","1321","1320","1191","322"
"2020 General Election","11271","CITY OF PORTAGE - COLUMBIA COUNTY","3044","3042","2750","894"
"2020 General Election","11291","CITY OF WISCONSIN DELLS - MULTIPLE COUNTIES","662","658","583","204"
"2020 General Election","12002","TOWN OF BRIDGEPORT - CRAWFORD COUNTY","203","198","153","15"
"2020 General Election","12004","TOWN OF CLAYTON - CRAWFORD COUNTY","185","182","128","0"
"2020 General Election","12006","TOWN OF EASTMAN - CRAWFORD COUNTY","167","166","120","8"
"2020 General Election","12008","TOWN OF FREEMAN - CRAWFORD COUNTY","180","178","155","8"
"2020 General Election","12010","TOWN OF HANEY - CRAWFORD COUNTY","61","61","46","14"
"2020 General Election","12012","TOWN OF MARIETTA - CRAWFORD COUNTY","84","82","39","0"
"2020 General Election","12014","TOWN OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","200","188","160","25"
"2020 General Election","12016","TOWN OF SCOTT - CRAWFORD COUNTY","84","82","69","5"
"2020 General Election","12018","TOWN OF SENECA - CRAWFORD COUNTY","179","177","112","12"
"2020 General Election","12020","TOWN OF UTICA - CRAWFORD COUNTY","133","133","60","0"
"2020 General Election","12022","TOWN OF WAUZEKA - CRAWFORD COUNTY","64","59","37","0"
"2020 General Election","12106","VILLAGE OF BELL CENTER - CRAWFORD COUNTY","15","15","10","0"
